,FACILITY_ID,FACILITY_CODE,SYS_LOC_CODE,LOC_NAME,SAMPLE_ID,SYS_SAMPLE_CODE,SAMPLE_NAME,SAMPLE_DATE,SAMPLE_TYPE_CODE,START_DEPTH,END_DEPTH,DEPTH_UNIT,MATRIX_CODE,TASK_CODE,PARENT_SAMPLE_CODE,ANALYSIS_LOCATION,LAB_SAMPLE_ID,LAB_MATRIX_CODE,LAB_NAME_CODE,ANALYTIC_METHOD,ANALYSIS_DATE,COLUMN_NUMBER,FRACTION,TEST_TYPE,PREP_METHOD,LEACHATE_METHOD,LEACHATE_DATE,LAB_SDG,PERCENT_MOISTURE,DILUTION_FACTOR,TEST_ID,CAS_RN,CHEMICAL_NAME,ORGANIC_YN,REPORT_RESULT_TEXT,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,REPORTABLE_RESULT,DETECT_FLAG,INTERPRETED_QUALIFIERS,VALIDATOR_QUALIFIERS,LAB_QUALIFIERS,QUANTITATION_LIMIT,METHOD_DETECTION_LIMIT,REPORTING_DETECTION_LIMIT,DETECTION_LIMIT_UNIT,APPROVAL_CODE,RESULT_TEXT,RESULT_NUMERIC,RESULT_UNIT,RESULT_TYPE_CODE,X_COORD,Y_COORD,Z_COORD_AVG,ZFROM,ZTO,LONGITUDE,LATITUDE,DT_RESULT_REMARK,DT_TEST_REMARK,DT_SAMPLE_REMARK,CUSTOM_FIELD_2,STREAM_CODE,STREAM_MILE,TASK_CODE_2,BASIS,CUSTOM_FIELD_1
2254,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,67-64-1,Acetone,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2255,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,67-66-3,Chloroform,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2256,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,71-43-2,Benzene,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2257,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,71-55-6,"1,1,1-Trichloroethane",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2258,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,74-83-9,Bromomethane,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2259,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,74-87-3,Chloromethane,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2260,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,75-00-3,Chloroethane,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2261,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,75-01-4,Vinyl chloride,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2262,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,75-09-2,Methylene chloride (Dichloromethane),Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2263,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,75-15-0,Carbon disulfide,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2264,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,75-25-2,Bromoform,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2265,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,75-27-4,Bromodichloromethane,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2266,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,75-34-3,"1,1-Dichloroethane",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2267,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,75-35-4,"1,1-Dichloroethene",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2268,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,75-69-4,Trichlorofluoromethane (Freon 11),Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2269,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,75-71-8,Dichlorodifluoromethane (Freon 12),Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2270,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,76-13-1,"1,1,2-Trichloro-1,2,2-trifluoroethane (Freon 113)",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2271,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,78-87-5,"1,2-Dichloropropane",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2272,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,78-93-3,Methyl ethyl ketone (2-Butanone),Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2273,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,79-00-5,"1,1,2-Trichloroethane",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2274,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,79-01-6,Trichloroethylene (TCE),Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2275,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,79-20-9,Methyl acetate,Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2276,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,79-34-5,"1,1,2,2-Tetrachloroethane",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2277,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,95-50-1,"1,2-Dichlorobenzene",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2278,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,96-12-8,"1,2-Dibromo-3-chloropropane",Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2279,4,NJD980528996,LPRP-00511,LPRP-00511,215701,LPRP-SCSS-PSR-000541,LPRP-SCSS-PSR-000541,2004-07-13 15:26:00,N,1,2,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,V2G2780,SE,,MC VOA(LS),2004-07-13 15:26:00,,N,INITIAL,,,,417994,,1,533152,98-82-8,Isopropylbenzene (Cumene),Y,43.0,43.0,ug/kg,43.0,Yes,N,UJ,UJ,U,,,43.0,ug/kg,,,43.0,ug/kg,TRG,-74.13073711,40.74195491,-1.5,-1,-2,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2280,4,NJD980528996,LPRP-00511,LPRP-00511,215702,LPRP-SCSS-PSR-000542,LPRP-SCSS-PSR-000542,2004-07-13 15:26:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-22A,SE,,MC PEST(S),2004-07-13 15:26:00,,N,INITIAL,,,,416363,,1,533153,1024-57-3,Heptachlor epoxide,Y,3.5,3.5,ug/kg,3.5,Yes,N,UJ,UJ,U,,,3.5,ug/kg,,,3.5,ug/kg,TRG,-74.13073711,40.74195491,-2.5,-2,-3,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2281,4,NJD980528996,LPRP-00511,LPRP-00511,215702,LPRP-SCSS-PSR-000542,LPRP-SCSS-PSR-000542,2004-07-13 15:26:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-22A,SE,,MC PEST(S),2004-07-13 15:26:00,,N,INITIAL,,,,416363,,1,533153,1031-07-8,Endosulfan sulfate,Y,18.0,18.0,ug/kg,,Yes,Y,JN,JN,,,,,ug/kg,,18.0,18.0,ug/kg,TRG,-74.13073711,40.74195491,-2.5,-2,-3,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2282,4,NJD980528996,LPRP-00511,LPRP-00511,215702,LPRP-SCSS-PSR-000542,LPRP-SCSS-PSR-000542,2004-07-13 15:26:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-22A,SE,,MC PEST(S),2004-07-13 15:26:00,,N,INITIAL,,,,416363,,1,533153,11096-82-5,Aroclor 1260,Y,67.0,67.0,ug/kg,67.0,Yes,N,UJ,UJ,U,,,67.0,ug/kg,,,67.0,ug/kg,TRG,-74.13073711,40.74195491,-2.5,-2,-3,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2283,4,NJD980528996,LPRP-00511,LPRP-00511,215702,LPRP-SCSS-PSR-000542,LPRP-SCSS-PSR-000542,2004-07-13 15:26:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-22A,SE,,MC PEST(S),2004-07-13 15:26:00,,N,INITIAL,,,,416363,,1,533153,11097-69-1,Aroclor 1254,Y,67.0,67.0,ug/kg,67.0,Yes,N,UJ,UJ,U,,,67.0,ug/kg,,,67.0,ug/kg,TRG,-74.13073711,40.74195491,-2.5,-2,-3,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2284,4,NJD980528996,LPRP-00511,LPRP-00511,215702,LPRP-SCSS-PSR-000542,LPRP-SCSS-PSR-000542,2004-07-13 15:26:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-22A,SE,,MC PEST(S),2004-07-13 15:26:00,,N,INITIAL,,,,416363,,1,533153,11104-28-2,Aroclor 1221,Y,140.0,140.0,ug/kg,140.0,Yes,N,UJ,UJ,U,,,140.0,ug/kg,,,140.0,ug/kg,TRG,-74.13073711,40.74195491,-2.5,-2,-3,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2285,4,NJD980528996,LPRP-00511,LPRP-00511,215702,LPRP-SCSS-PSR-000542,LPRP-SCSS-PSR-000542,2004-07-13 15:26:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-22A,SE,,MC PEST(S),2004-07-13 15:26:00,,N,INITIAL,,,,416363,,1,533153,11141-16-5,Aroclor 1232,Y,67.0,67.0,ug/kg,67.0,Yes,N,UJ,UJ,U,,,67.0,ug/kg,,,67.0,ug/kg,TRG,-74.13073711,40.74195491,-2.5,-2,-3,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2286,4,NJD980528996,LPRP-00511,LPRP-00511,215702,LPRP-SCSS-PSR-000542,LPRP-SCSS-PSR-000542,2004-07-13 15:26:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-22A,SE,,MC PEST(S),2004-07-13 15:26:00,,N,INITIAL,,,,416363,,1,533153,12672-29-6,Aroclor 1248,Y,67.0,67.0,ug/kg,67.0,Yes,N,UJ,UJ,U,,,67.0,ug/kg,,,67.0,ug/kg,TRG,-74.13073711,40.74195491,-2.5,-2,-3,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2287,4,NJD980528996,LPRP-00511,LPRP-00511,215702,LPRP-SCSS-PSR-000542,LPRP-SCSS-PSR-000542,2004-07-13 15:26:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-22A,SE,,MC PEST(S),2004-07-13 15:26:00,,N,INITIAL,,,,416363,,1,533153,12674-11-2,Aroclor 1016,Y,67.0,67.0,ug/kg,67.0,Yes,N,UJ,UJ,U,,,67.0,ug/kg,,,67.0,ug/kg,TRG,-74.13073711,40.74195491,-2.5,-2,-3,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2288,4,NJD980528996,LPRP-00511,LPRP-00511,215702,LPRP-SCSS-PSR-000542,LPRP-SCSS-PSR-000542,2004-07-13 15:26:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-22A,SE,,MC PEST(S),2004-07-13 15:26:00,,N,INITIAL,,,,416363,,1,533153,309-00-2,Aldrin,Y,3.5,3.5,ug/kg,3.5,Yes,N,UJ,UJ,U,,,3.5,ug/kg,,,3.5,ug/kg,TRG,-74.13073711,40.74195491,-2.5,-2,-3,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2289,4,NJD980528996,LPRP-00511,LPRP-00511,215702,LPRP-SCSS-PSR-000542,LPRP-SCSS-PSR-000542,2004-07-13 15:26:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-22A,SE,,MC PEST(S),2004-07-13 15:26:00,,N,INITIAL,,,,416363,,1,533153,319-84-6,alpha-Hexachlorocyclohexane (alpha BHC) ,,3.5,3.5,ug/kg,3.5,Yes,N,UJ,UJ,U,,,3.5,ug/kg,,,3.5,ug/kg,TRG,-74.13073711,40.74195491,-2.5,-2,-3,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2290,4,NJD980528996,LPRP-00511,LPRP-00511,215702,LPRP-SCSS-PSR-000542,LPRP-SCSS-PSR-000542,2004-07-13 15:26:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-22A,SE,,MC PEST(S),2004-07-13 15:26:00,,N,INITIAL,,,,416363,,1,533153,319-85-7,beta-Hexachlorocyclohexane (beta BHC),Y,3.5,3.5,ug/kg,3.5,Yes,N,UJ,UJ,U,,,3.5,ug/kg,,,3.5,ug/kg,TRG,-74.13073711,40.74195491,-2.5,-2,-3,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2291,4,NJD980528996,LPRP-00511,LPRP-00511,215702,LPRP-SCSS-PSR-000542,LPRP-SCSS-PSR-000542,2004-07-13 15:26:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-22A,SE,,MC PEST(S),2004-07-13 15:26:00,,N,INITIAL,,,,416363,,1,533153,319-86-8,delta-Hexachlorocyclohexane (delta BHC),Y,3.5,3.5,ug/kg,3.5,Yes,N,UJ,UJ,U,,,3.5,ug/kg,,,3.5,ug/kg,TRG,-74.13073711,40.74195491,-2.5,-2,-3,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
2292,4,NJD980528996,LPRP-00511,LPRP-00511,215702,LPRP-SCSS-PSR-000542,LPRP-SCSS-PSR-000542,2004-07-13 15:26:00,N,2,3,ft,SE,2004 EarthTech SED Coring Pilot Project,,FI,C0694-22A,SE,,MC PEST(S),2004-07-13 15:26:00,,N,INITIAL,,,,416363,,1,533153,33213-65-9,beta-Endosulfan,Y,6.7,6.7,ug/kg,6.7,Yes,N,UJ,UJ,U,,,6.7,ug/kg,,,6.7,ug/kg,TRG,-74.13073711,40.74195491,-2.5,-2,-3,-74.13073711,40.74195491,SCSH-Original Sample Type - Premis Survey ID 790,,,,,,2004 Dredge Pilot Coring Program,,
