,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
99,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,83-32-9,Acenaphthene,330.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
100,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,84-66-2,Diethyl phthalate,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
101,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,84-74-2,Di-n-butyl phthalate,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
102,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,85-01-8,Phenanthrene,2200.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
103,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,85-68-7,Benzyl butyl phthalate,420.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
104,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,86-30-6,n-Nitrosodiphenylamine,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
105,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,86-73-7,Fluorene,310.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
106,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,86-74-8,Carbazole,390.0,ug/kg,,Y,Yes,-74.16625126,40.74459918
107,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,87-68-3,Hexachlorobutadiene,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
108,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,87-86-5,Pentachlorophenol,9900.0,ug/kg,9900.0,N,Yes,-74.16625126,40.74459918
109,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,88-06-2,"2,4,6-Trichlorophenol",4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
110,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,88-74-4,2-Nitroaniline,9900.0,ug/kg,9900.0,N,Yes,-74.16625126,40.74459918
111,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,88-75-5,2-Nitrophenol,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
112,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,91-20-3,Naphthalene,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
113,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,91-57-6,2-Methylnaphthalene,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
114,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,91-58-7,2-Chloronaphthalene,4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
115,WTH-10,1/23/1995,1995 USACE Minish Park Investigation,SVOC,91-94-1,"3,3'-Dichlorobenzidine",4000.0,ug/kg,4000.0,N,Yes,-74.16625126,40.74459918
