,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
65,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,55722-27-5,"Tetrachlorinated Dibenzofurans, (Total)",3.6,ng/kg,,Y,Yes,-73.86895,40.5746
66,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,57117-31-4,"2,3,4,7,8-Pentachlorodibenzofuran",3.4,ng/kg,3.4,N,Yes,-73.86895,40.5746
67,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,57117-41-6,"1,2,3,7,8-Pentachlorodibenzofuran",3.4,ng/kg,3.4,N,Yes,-73.86895,40.5746
68,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,57117-44-9,"1,2,3,6,7,8-Hexachlorodibenzofuran",3.4,ng/kg,3.4,N,Yes,-73.86895,40.5746
69,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,57653-85-7,"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin",3.4,ng/kg,3.4,N,Yes,-73.86895,40.5746
70,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,60851-34-5,"2,3,4,6,7,8-Hexachlorodibenzofuran",3.4,ng/kg,3.4,N,Yes,-73.86895,40.5746
71,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,67562-39-4,"1,2,3,4,6,7,8-Heptachlorodibenzofuran",3.4,ng/kg,3.4,N,Yes,-73.86895,40.5746
72,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,70648-26-9,"1,2,3,4,7,8-Hexachlorodibenzofuran",3.4,ng/kg,3.4,N,Yes,-73.86895,40.5746
73,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,72918-21-9,"1,2,3,7,8,9-Hexachlorodibenzofuran",3.4,ng/kg,3.4,N,Yes,-73.86895,40.5746
74,Newark Bay Diamond Alkali,2013-08-19 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,51207-31-9,"2,3,7,8-Tetrachlorodibenzofuran",0.96,ng/kg,0.68,Y,Yes,-73.86895,40.5746
75,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",0.68,ng/kg,0.68,N,Yes,-73.877067,40.60245
76,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,19408-74-3,"1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin",3.4,ng/kg,3.4,N,Yes,-73.877067,40.60245
77,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,30402-15-4,"Pentachlorinated Dibenzofurans, (Total)",3.4,ng/kg,3.4,N,Yes,-73.877067,40.60245
78,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,3268-87-9,Octachlorodibenzo-p-dioxin,25.0,ng/kg,6.8,Y,Yes,-73.877067,40.60245
79,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,34465-46-8,"Hexachlorinated Dibenzo-p-dioxins, (Total)",3.4,ng/kg,3.4,N,Yes,-73.877067,40.60245
80,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,35822-46-9,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin",3.4,ng/kg,3.4,N,Yes,-73.877067,40.60245
81,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,36088-22-9,"Pentachlorinated Dibenzo-p-dioxins, (Total)",3.4,ng/kg,3.4,N,Yes,-73.877067,40.60245
82,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,37871-00-4,"Heptachlorinated Dibenzo-p-dioxins, (Total)",4.0,ng/kg,,Y,Yes,-73.877067,40.60245
83,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,38998-75-3,"Heptachlorinated Dibenzofurans, (Total)",3.4,ng/kg,3.4,N,Yes,-73.877067,40.60245
84,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,39001-02-0,Octachlorodibenzofuran,6.8,ng/kg,6.8,N,Yes,-73.877067,40.60245
85,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,39227-28-6,"1,2,3,4,7,8-Hexachlorodibenzo-p-dioxin",3.4,ng/kg,3.4,N,Yes,-73.877067,40.60245
86,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,40321-76-4,"1,2,3,7,8-Pentachlorodibenzo-p-dioxin",3.4,ng/kg,3.4,N,Yes,-73.877067,40.60245
87,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,41903-57-5,"Tetrachlorinated Dibenzo-p-dioxins, (Total)",0.68,ng/kg,0.68,N,Yes,-73.877067,40.60245
88,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,51207-31-9,"2,3,7,8-Tetrachlorodibenzofuran",0.68,ng/kg,0.68,N,Yes,-73.877067,40.60245
89,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,55673-89-7,"1,2,3,4,7,8,9-Heptachlorodibenzofuran",3.4,ng/kg,3.4,N,Yes,-73.877067,40.60245
90,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,55684-94-1,"Hexachlorinated Dibenzofurans, (Total)",3.4,ng/kg,3.4,N,Yes,-73.877067,40.60245
91,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,55722-27-5,"Tetrachlorinated Dibenzofurans, (Total)",0.68,ng/kg,0.68,N,Yes,-73.877067,40.60245
92,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,57117-31-4,"2,3,4,7,8-Pentachlorodibenzofuran",3.4,ng/kg,3.4,N,Yes,-73.877067,40.60245
93,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,57117-41-6,"1,2,3,7,8-Pentachlorodibenzofuran",3.4,ng/kg,3.4,N,Yes,-73.877067,40.60245
94,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,57117-44-9,"1,2,3,6,7,8-Hexachlorodibenzofuran",3.4,ng/kg,3.4,N,Yes,-73.877067,40.60245
95,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,57653-85-7,"1,2,3,6,7,8-Hexachlorodibenzo-p-dioxin",3.4,ng/kg,3.4,N,Yes,-73.877067,40.60245
96,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,60851-34-5,"2,3,4,6,7,8-Hexachlorodibenzofuran",3.4,ng/kg,3.4,N,Yes,-73.877067,40.60245
97,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,67562-39-4,"1,2,3,4,6,7,8-Heptachlorodibenzofuran",3.4,ng/kg,3.4,N,Yes,-73.877067,40.60245
98,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,70648-26-9,"1,2,3,4,7,8-Hexachlorodibenzofuran",3.4,ng/kg,3.4,N,Yes,-73.877067,40.60245
99,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,72918-21-9,"1,2,3,7,8,9-Hexachlorodibenzofuran",3.4,ng/kg,3.4,N,Yes,-73.877067,40.60245
100,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,1746-01-6,"2,3,7,8-Tetrachlorodibenzo-p-dioxin",3.5,ng/kg,0.63,Y,Yes,-73.869383,40.593217
101,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,19408-74-3,"1,2,3,7,8,9-Hexachlorodibenzo-p-dioxin",7.8,ng/kg,3.2,Y,Yes,-73.869383,40.593217
102,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,30402-15-4,"Pentachlorinated Dibenzofurans, (Total)",49.0,ng/kg,,Y,Yes,-73.869383,40.593217
103,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,3268-87-9,Octachlorodibenzo-p-dioxin,1300.0,ng/kg,6.3,Y,Yes,-73.869383,40.593217
104,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,34465-46-8,"Hexachlorinated Dibenzo-p-dioxins, (Total)",93.0,ng/kg,,Y,Yes,-73.869383,40.593217
105,Newark Bay Diamond Alkali,2013-08-20 08:00:00,2013 EPA-DESA Post Hurricane Sandy Grab,E1613B,35822-46-9,"1,2,3,4,6,7,8-Heptachlorodibenzo-p-dioxin",130.0,ng/kg,3.2,Y,Yes,-73.869383,40.593217
