,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
100,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,2136-99-4,"Octachlorobiphenyl; 2,2',3,3',5,5',6,6'- (PCB 202)",17.5,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
101,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,31508-00-6,"Pentachlorobiphenyl; 2,3',4,4',5- (PCB 118)",240.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
102,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,32598-10-0,"Tetrachlorobiphenyl; 2,3',4,4'- (PCB 66)",67.6,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
103,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,32598-13-3,"Tetrachlorobiphenyl; 3,3',4,4'- (PCB 77)",0.373,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
104,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,32598-14-4,"Pentachlorobiphenyl; 2,3,3',4,4'- (PCB 105)",89.4,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
105,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,32774-16-6,"Hexachlorobiphenyl; 3,3',4,4',5,5'- (PCB 169)",0.0246,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
106,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,34883-43-7,"Dichlorobiphenyl; 2,4'- (PCB 8)",0.0816,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
107,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,35065-27-1,"Hexachlorobiphenyl; 2,2',4,4',5,5'- (PCB 153)",560.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
108,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,35065-28-2,"Hexachlorobiphenyl; 2,2',3,4,4',5'- (PCB 138)",425.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
109,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,35065-29-3,"Heptachlorobiphenyl; 2,2',3,4,4',5,5'- (PCB 180)",438.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
110,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,35065-30-6,"Heptachlorobiphenyl; 2,2',3,3',4,4',5- (PCB 170)",120.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
111,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,35693-99-3,"Tetrachlorobiphenyl; 2,2',5,5'- (PCB 52)",73.5,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
112,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,35694-08-7,"Octachlorobiphenyl; 2,2',3,3',4,4',5,5'- (PCB 194)",61.4,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
113,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,37680-65-2,"Trichlorobiphenyl; 2,2',5- (PCB 18)",2.36,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
114,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,38380-02-8,"Pentachlorobiphenyl; 2,2',3,4,5'- (PCB 87)",17.0,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
115,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,38380-07-3,"Hexachlorobiphenyl; 2,2',3,3',4,4'- (PCB 128)",51.8,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
116,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,38380-08-4,"Hexachlorobiphenyl; 2,3,3',4,4',5- (PCB 156)",32.8,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
117,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,39635-31-9,"Heptachlorobiphenyl; 2,3,3',4,4',5,5'- (PCB 189)",5.75,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
118,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,40186-72-9,"Nonachlorobiphenyl; 2,2',3,3',4,4',5,5',6- (PCB 206)",15.1,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
119,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,41464-39-5,"Tetrachlorobiphenyl; 2,2',3,5'- (PCB 44)",17.5,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
120,PR01TIAE-1,2001-08-09 12:00:00,2001 Supplemental ESP Biota Sampling,PCB CONGENER,52663-63-5,"Hexachlorobiphenyl; 2,2',3,5,5',6- (PCB 151)",1.77,ug/kg,,Y,Yes,-74.1642047745,40.7566289398
