,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
119,621,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,241,ppm,,Y,Yes,-74.12234,40.71729
120,621,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,116,ppm,,Y,Yes,-74.12234,40.71729
121,621,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,134,ppm,,Y,Yes,-74.12234,40.71729
122,622,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,186,ppm,,Y,Yes,-74.121818,40.717587
123,622,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,307,ppm,,Y,Yes,-74.121818,40.717587
124,622,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,107,ppm,,Y,Yes,-74.121818,40.717587
125,622,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,134,ppm,,Y,Yes,-74.121818,40.717587
126,622,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,103,ppm,,Y,Yes,-74.121818,40.717587
127,622,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,791,ppm,,Y,Yes,-74.121818,40.717587
128,623,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,589,ppm,,Y,Yes,-74.121412,40.717459
129,623,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,107,ppm,,Y,Yes,-74.121412,40.717459
130,623,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,94,ppm,,Y,Yes,-74.121412,40.717459
131,623,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,1600,ppm,,Y,Yes,-74.121412,40.717459
132,623,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,146,ppm,,Y,Yes,-74.121412,40.717459
133,623,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,328,ppm,,Y,Yes,-74.121412,40.717459
134,624,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,346,ppm,,Y,Yes,-74.120856,40.717473
135,624,7/26/1995,1995-96 Passaic Study RI/FS Sed Mobility,PHYSICAL PROPERTY,TSS,Total Suspended Solids,81,ppm,,Y,Yes,-74.120856,40.717473
