,LOC_NAME,SAMPLE_DATE,TASK_CODE,ANALYTIC_METHOD,CAS_RN,CHEMICAL_NAME,REPORT_RESULT_VALUE,REPORT_RESULT_UNIT,REPORT_RESULT_LIMIT,DETECT_FLAG,REPORTABLE_RESULT,LONGITUDE,LATITUDE
58,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,11104-28-2,Aroclor 1221,,ppb,,N,Yes,-74.16106893,40.94115013
59,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,11141-16-5,Aroclor 1232,,ppb,,N,Yes,-74.16106893,40.94115013
60,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,12672-29-6,Aroclor 1248,,ppb,,N,Yes,-74.16106893,40.94115013
61,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,12674-11-2,Aroclor 1016,,ppb,,N,Yes,-74.16106893,40.94115013
62,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,309-00-2,Aldrin,,ppb,,N,Yes,-74.16106893,40.94115013
63,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,319-84-6,alpha-Hexachlorocyclohexane (alpha BHC) ,,ppb,,N,Yes,-74.16106893,40.94115013
64,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,319-85-7,beta-Hexachlorocyclohexane (beta BHC),,ppb,,N,Yes,-74.16106893,40.94115013
65,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,319-86-8,delta-Hexachlorocyclohexane (delta BHC),,ppb,,N,Yes,-74.16106893,40.94115013
66,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,33213-65-9,beta-Endosulfan,,ppb,,N,Yes,-74.16106893,40.94115013
67,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,50-29-3,"p,p'-DDT",,ppb,,N,Yes,-74.16106893,40.94115013
68,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,53469-21-9,Aroclor 1242,,ppb,,N,Yes,-74.16106893,40.94115013
69,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,57-74-9,Chlordane,44.0,ppb,,Y,Yes,-74.16106893,40.94115013
70,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,58-89-9,gamma-BHC (Lindane),,ppb,,N,Yes,-74.16106893,40.94115013
71,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,60-57-1,Dieldrin,,ppb,,N,Yes,-74.16106893,40.94115013
72,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,72-20-8,Endrin,,ppb,,N,Yes,-74.16106893,40.94115013
73,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,72-54-8,"p,p'-DDD",,ppb,,N,Yes,-74.16106893,40.94115013
74,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,72-55-9,"p,p'-DDE",,ppb,,N,Yes,-74.16106893,40.94115013
75,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,7421-93-4,Endrin aldehyde,,ppb,,N,Yes,-74.16106893,40.94115013
76,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,76-44-8,Heptachlor,,ppb,,N,Yes,-74.16106893,40.94115013
77,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,8001-35-2,Toxaphene,,ppb,,N,Yes,-74.16106893,40.94115013
78,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,959-98-8,alpha-Endosulfan,,ppb,,N,Yes,-74.16106893,40.94115013
79,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,BBL-TDDT,Total DDT,,ppb,,N,Yes,-74.16106893,40.94115013
80,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,BBL-TDDT(MAXDL),Total DDT,,ppb,,N,Yes,-74.16106893,40.94115013
81,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,TPCB-AROCLORS,Total PCBs - Aroclors -TSI Historical,,ppb,,N,Yes,-74.16106893,40.94115013
82,R10,2/21/1990,1990 Surficial Sediment Investigation,PCB/PEST,TPCBS-AROCLOR,Total PCBs - Aroclors (Max DL),,ppb,,N,Yes,-74.16106893,40.94115013
83,R10,2/21/1990,1990 Surficial Sediment Investigation,PHYSICAL PROPERTY,BBL-%MOISTURE,Percent Moisture,12.0,%,,Y,Yes,-74.16106893,40.94115013
84,R10,2/21/1990,1990 Surficial Sediment Investigation,SEMIVOLATILES,100-01-6,4-Nitroaniline,,ppb,,N,Yes,-74.16106893,40.94115013
